artistName,trackName,secondsPlayed,dateTime_UTC,dateTime,dayNumber,dayOfWeek,hour
¿Téo?,¿Do U Wanna Leave?,30.882,2022-04-23 20:34:00,2022-04-23 13:34:00,219,Saturday,13
MATVEÏ,REGRESO - warner case Remix,76.649,2022-04-23 20:36:00,2022-04-23 13:36:00,219,Saturday,13
warner case,doyouwannabemine?,54.125,2022-04-23 20:37:00,2022-04-23 13:37:00,219,Saturday,13
warner case,stop,11.145,2022-04-23 20:37:00,2022-04-23 13:37:00,219,Saturday,13
warner case,summer on the inside,50.573,2022-04-23 20:38:00,2022-04-23 13:38:00,219,Saturday,13
warner case,alone with you (feat. Didi Han),25.936,2022-04-23 20:38:00,2022-04-23 13:38:00,219,Saturday,13
Darius,So Far so Good,96.989,2022-04-23 20:40:00,2022-04-23 13:40:00,219,Saturday,13
Darius,Cyan,78.716,2022-04-23 20:56:00,2022-04-23 13:56:00,219,Saturday,13
Naji,favorites,217.814,2022-04-23 21:00:00,2022-04-23 14:00:00,219,Saturday,14
abrahamblue,Let's Escape - LTGL Remix,263.9,2022-04-23 21:04:00,2022-04-23 14:04:00,219,Saturday,14
¿Téo?,Buena,169.56,2022-04-23 21:07:00,2022-04-23 14:07:00,219,Saturday,14
Lo Village,NERD,214.128,2022-04-23 21:11:00,2022-04-23 14:11:00,219,Saturday,14
The Kount,Basquiat,213.671,2022-04-23 21:14:00,2022-04-23 14:14:00,219,Saturday,14
Darius,Helios,198.315,2022-04-23 21:17:00,2022-04-23 14:17:00,219,Saturday,14
Elijah Waters,Bittersweet,200.0,2022-04-23 21:20:00,2022-04-23 14:20:00,219,Saturday,14
Beau Diako,Nylon,218.875,2022-04-23 21:24:00,2022-04-23 14:24:00,219,Saturday,14
¿Téo?,Assim,59.548,2022-04-23 21:25:00,2022-04-23 14:25:00,219,Saturday,14
Beau Diako,Nylon,151.845,2022-04-23 21:27:00,2022-04-23 14:27:00,219,Saturday,14
LEISURE,Spark It Up,10.152,2022-04-23 21:30:00,2022-04-23 14:30:00,219,Saturday,14
¿Téo?,Assim,138.946,2022-04-23 21:30:00,2022-04-23 14:30:00,219,Saturday,14
((( O ))),Omw,2.043,2022-04-23 21:30:00,2022-04-23 14:30:00,219,Saturday,14
Darius,S/ash,260.186,2022-04-23 21:34:00,2022-04-23 14:34:00,219,Saturday,14
BLK ODYSSY,GHOST RIDE,150.889,2022-04-23 21:36:00,2022-04-23 14:36:00,219,Saturday,14
MATVEÏ,OVERDOSE,153.0,2022-04-23 21:39:00,2022-04-23 14:39:00,219,Saturday,14
Wesley Joseph,Ur_Room,144.053,2022-04-23 21:41:00,2022-04-23 14:41:00,219,Saturday,14
Terry Presume,Don't Like U,56.115,2022-04-23 21:42:00,2022-04-23 14:42:00,219,Saturday,14
Maeta,Teen Scene (ft. Buddy),250.362,2022-04-23 21:46:00,2022-04-23 14:46:00,219,Saturday,14
Darius,Espoir,242.242,2022-04-23 21:50:00,2022-04-23 14:50:00,219,Saturday,14
LEISURE,Beautiful,234.133,2022-04-23 21:56:00,2022-04-23 14:56:00,219,Saturday,14
Xadi,Timing,202.622,2022-04-23 21:59:00,2022-04-23 14:59:00,219,Saturday,14
Bathe,Pull Up (Remix) [feat. Mick Jenkins],14.907,2022-04-23 22:00:00,2022-04-23 15:00:00,219,Saturday,15
Planet Giza,While You on Road,42.772,2022-04-23 22:00:00,2022-04-23 15:00:00,219,Saturday,15
Alex Isley,Too Bad I Forget,150.588,2022-04-23 22:03:00,2022-04-23 15:03:00,219,Saturday,15
Darius,APOLOGY,350.61,2022-04-23 22:08:00,2022-04-23 15:08:00,219,Saturday,15
Alex Isley,Too Bad I Forget,150.588,2022-04-23 22:11:00,2022-04-23 15:11:00,219,Saturday,15
Darius,APOLOGY,99.068,2022-04-23 22:12:00,2022-04-23 15:12:00,219,Saturday,15
LEISURE,Be With You,2.461,2022-04-23 22:13:00,2022-04-23 15:13:00,219,Saturday,15
jackLNDN,Perfect,183.87,2022-04-23 22:17:00,2022-04-23 15:17:00,219,Saturday,15
Orion Sun,dirty dancer - A COLORS SHOW,169.682,2022-04-23 22:19:00,2022-04-23 15:19:00,219,Saturday,15
FKJ,Greener,234.213,2022-04-23 22:23:00,2022-04-23 15:23:00,219,Saturday,15
Darius,Vanyll,240.0,2022-04-23 22:28:00,2022-04-23 15:28:00,219,Saturday,15
Cool Company,Kind of Freak - Jafunk Remix,209.04,2022-04-23 22:31:00,2022-04-23 15:31:00,219,Saturday,15
Harrison,Outta This World,165.544,2022-04-23 22:34:00,2022-04-23 15:34:00,219,Saturday,15
Darius,Night Birds,179.706,2022-04-23 22:37:00,2022-04-23 15:37:00,219,Saturday,15
Planet Giza,Start Over,79.029,2022-04-24 00:56:00,2022-04-23 17:56:00,219,Saturday,17
Hope Tala,Lovestained,1.88,2022-04-24 00:59:00,2022-04-23 17:59:00,219,Saturday,17
Mac Miller,Woods,206.03,2022-04-24 00:59:00,2022-04-23 17:59:00,219,Saturday,17
Hope Tala,D.T.M.,127.891,2022-04-24 01:16:00,2022-04-23 18:16:00,219,Saturday,18
Greentea Peng,Downers,183.925,2022-04-24 01:19:00,2022-04-23 18:19:00,219,Saturday,18
Mereba,Sandstorm (feat. JID),37.709,2022-04-24 02:37:00,2022-04-23 19:37:00,219,Saturday,19
Raveena,Temptation,248.738,2022-04-24 02:41:00,2022-04-23 19:41:00,219,Saturday,19
Justice Der,Waste,361.0,2022-04-24 02:47:00,2022-04-23 19:47:00,219,Saturday,19
NASAYA,PATTERNS,228.571,2022-04-24 02:51:00,2022-04-23 19:51:00,219,Saturday,19
Cool Company,Halos,231.493,2022-04-24 02:55:00,2022-04-23 19:55:00,219,Saturday,19
The O'My's,Niña Fresa,264.652,2022-04-24 02:59:00,2022-04-23 19:59:00,219,Saturday,19
FKJ,Pe - Just Piano Version,77.512,2022-04-24 05:41:00,2022-04-23 22:41:00,219,Saturday,22
Andrew Huang,Blue Dawn,4.78,2022-04-24 05:42:00,2022-04-23 22:42:00,219,Saturday,22
Andrew Huang,Grains of Sand,11.79,2022-04-24 05:42:00,2022-04-23 22:42:00,219,Saturday,22
Andrew Huang,Thinking About You,11.77,2022-04-24 05:42:00,2022-04-23 22:42:00,219,Saturday,22
Anomalie,Dribble,9.023,2022-04-24 07:38:00,2022-04-24 00:38:00,220,Sunday,0
Anomalie,Hummingbird,10.453,2022-04-24 07:38:00,2022-04-24 00:38:00,220,Sunday,0
Anomalie,Velours,11.242,2022-04-24 07:38:00,2022-04-24 00:38:00,220,Sunday,0
Anomalie,Memory Leaves,6.442,2022-04-24 07:44:00,2022-04-24 00:44:00,220,Sunday,0
Anomalie,Memory Leaves,173.866,2022-04-24 07:44:00,2022-04-24 00:44:00,220,Sunday,0
Darius,MATERIAL GIRL,200.54,2022-04-24 22:53:00,2022-04-24 15:53:00,220,Sunday,15
Planet Giza,Start Over,125.455,2022-04-24 22:55:00,2022-04-24 15:55:00,220,Sunday,15
BLK ODYSSY,GHOST RIDE,3.726,2022-04-24 22:56:00,2022-04-24 15:56:00,220,Sunday,15
Anomalie,Memory Leaves,196.845,2022-04-24 22:59:00,2022-04-24 15:59:00,220,Sunday,15
Anomalie,Hummingbird,196.112,2022-04-24 23:02:00,2022-04-24 16:02:00,220,Sunday,16
Anomalie,Dribble,210.572,2022-04-24 23:06:00,2022-04-24 16:06:00,220,Sunday,16
Andrew Huang,Grains of Sand,187.2,2022-04-24 23:09:00,2022-04-24 16:09:00,220,Sunday,16
Alex Isley,Too Bad I Forget,150.588,2022-04-24 23:12:00,2022-04-24 16:12:00,220,Sunday,16
Darius,APOLOGY,379.213,2022-04-24 23:19:00,2022-04-24 16:19:00,220,Sunday,16
Xadi,Timing,202.622,2022-04-24 23:23:00,2022-04-24 16:23:00,220,Sunday,16
Darius,Espoir,20.038,2022-04-25 03:05:00,2022-04-24 20:05:00,220,Sunday,20
Daniel Caesar,Please Do Not Lean (feat. BADBADNOTGOOD),240.937,2022-04-25 03:15:00,2022-04-24 20:15:00,220,Sunday,20
Anomalie,Memory Leaves,136.021,2022-04-25 03:15:00,2022-04-24 20:15:00,220,Sunday,20
Marian Hill,you're invited (with Steve Davit),8.196,2022-04-25 03:16:00,2022-04-24 20:16:00,220,Sunday,20
The Weeknd,Out of Time - KAYTRANADA Remix,43.157,2022-04-25 03:16:00,2022-04-24 20:16:00,220,Sunday,20
Reuben James,What U Need,215.533,2022-04-25 03:19:00,2022-04-24 20:19:00,220,Sunday,20
Jeshi,Protein,35.717,2022-04-25 03:20:00,2022-04-24 20:20:00,220,Sunday,20
Kota the Friend,Good Friday,221.624,2022-04-25 03:24:00,2022-04-24 20:24:00,220,Sunday,20
BANKS,Misunderstood,35.384,2022-04-25 03:25:00,2022-04-24 20:25:00,220,Sunday,20
Omar Apollo,No Good Reason,56.412,2022-04-25 03:26:00,2022-04-24 20:26:00,220,Sunday,20
Lizzy McAlpine,ceilings,182.887,2022-04-25 03:29:00,2022-04-24 20:29:00,220,Sunday,20
Elijah Waters,Bittersweet,200.0,2022-04-25 03:36:00,2022-04-24 20:36:00,220,Sunday,20
Supershy,Happy Music,232.625,2022-04-25 03:40:00,2022-04-24 20:40:00,220,Sunday,20
Tru,S I T U A T I O N S,108.0,2022-04-25 03:41:00,2022-04-24 20:41:00,220,Sunday,20
Mack Keane,Thought of You (feat. Joyce Wrice),217.079,2022-04-25 03:45:00,2022-04-24 20:45:00,220,Sunday,20
Lil Silva,Backwards,213.232,2022-04-25 03:49:00,2022-04-24 20:49:00,220,Sunday,20
Young Bull,Fly On The Wall,184.817,2022-04-25 03:52:00,2022-04-24 20:52:00,220,Sunday,20
Fousheé,double standard,203.606,2022-04-25 03:55:00,2022-04-24 20:55:00,220,Sunday,20
Supershy,Something on My Mind,320.775,2022-04-25 04:01:00,2022-04-24 21:01:00,220,Sunday,21
Supershy,Something on My Mind,0.0,2022-04-25 04:04:00,2022-04-24 21:04:00,220,Sunday,21
Supershy,Happy Music,232.625,2022-04-25 04:04:00,2022-04-24 21:04:00,220,Sunday,21
Kenyon Dixon,"Get High, Get By",273.011,2022-04-25 04:09:00,2022-04-24 21:09:00,220,Sunday,21
Leven Kali,LET IT RAIN,221.423,2022-04-25 04:13:00,2022-04-24 21:13:00,220,Sunday,21
Dreamville,Coming Down (with Ari Lennox),156.943,2022-04-25 04:16:00,2022-04-24 21:16:00,220,Sunday,21
Ricki Monique,CEREAL,213.285,2022-04-25 04:19:00,2022-04-24 21:19:00,220,Sunday,21
Ibeyi,Lavender & Red Roses,174.555,2022-04-25 04:22:00,2022-04-24 21:22:00,220,Sunday,21
Col3trane,Logan Paul,172.546,2022-04-25 04:25:00,2022-04-24 21:25:00,220,Sunday,21
ELIZA,Straight Talker,201.734,2022-04-25 04:28:00,2022-04-24 21:28:00,220,Sunday,21
Kaelin Ellis,CATS GROOVE,91.733,2022-04-25 04:30:00,2022-04-24 21:30:00,220,Sunday,21
Alex Isley,Such A Thing,38.166,2022-04-25 04:30:00,2022-04-24 21:30:00,220,Sunday,21
Col3trane,Logan Paul,7.662,2022-04-25 04:31:00,2022-04-24 21:31:00,220,Sunday,21
ELIZA,Straight Talker,5.921,2022-04-25 04:31:00,2022-04-24 21:31:00,220,Sunday,21
Kaelin Ellis,CATS GROOVE,91.733,2022-04-25 04:33:00,2022-04-24 21:33:00,220,Sunday,21
Alex Isley,Such A Thing,205.479,2022-04-25 04:36:00,2022-04-24 21:36:00,220,Sunday,21
Hiatus Kaiyote,Blood And Marrow - Stro Elliot Remix,155.284,2022-04-25 04:39:00,2022-04-24 21:39:00,220,Sunday,21
Stro Elliot,Soul II Stro,181.823,2022-04-25 04:42:00,2022-04-24 21:42:00,220,Sunday,21
Hiatus Kaiyote,Blood And Marrow - Stro Elliot Remix,72.155,2022-04-25 04:43:00,2022-04-24 21:43:00,220,Sunday,21
Stro Elliot,The Big Purple Donut,264.615,2022-04-25 04:47:00,2022-04-24 21:47:00,220,Sunday,21
Stro Elliot,Marvin's Mood,439.651,2022-04-25 04:55:00,2022-04-24 21:55:00,220,Sunday,21
J.PERIOD,Stay Alive - Interlude,33.093,2022-04-25 04:55:00,2022-04-24 21:55:00,220,Sunday,21
Stro Elliot,SortaBad,280.013,2022-04-25 05:00:00,2022-04-24 22:00:00,220,Sunday,22
Stro Elliot,Turn It Up Give It Shrooms,232.94,2022-04-25 05:04:00,2022-04-24 22:04:00,220,Sunday,22
Stro Elliot,Virginia Wolf,248.081,2022-04-25 05:08:00,2022-04-24 22:08:00,220,Sunday,22
Stro Elliot,Coal Sweat,264.778,2022-04-25 05:13:00,2022-04-24 22:13:00,220,Sunday,22
Stro Elliot,Intro,13.099,2022-04-25 05:15:00,2022-04-24 22:15:00,220,Sunday,22
Stro Elliot,James Baby,126.362,2022-04-25 05:15:00,2022-04-24 22:15:00,220,Sunday,22
Stro Elliot,Rize,180.682,2022-04-25 05:18:00,2022-04-24 22:18:00,220,Sunday,22
Stro Elliot,Cook Me,147.31,2022-04-25 14:59:00,2022-04-25 07:59:00,221,Monday,7
Kymara,Home,261.267,2022-04-25 17:16:00,2022-04-25 10:16:00,221,Monday,10
Tems,Found (feat. Brent Faiyaz),209.454,2022-04-25 17:20:00,2022-04-25 10:20:00,221,Monday,10
Adi Oasis,Mystic Lover,210.008,2022-04-25 17:23:00,2022-04-25 10:23:00,221,Monday,10
James Tillman,Mr. Midas,107.183,2022-04-25 17:25:00,2022-04-25 10:25:00,221,Monday,10
Pale Jay,Shameful Game,66.385,2022-04-25 17:26:00,2022-04-25 10:26:00,221,Monday,10
Thundercat,"Satellite Space Age Edition (feat. Louis Cole & Genevieve Artadi) [from Insecure: Music From The HBO Original Series, Season 5]",272.898,2022-04-25 17:56:00,2022-04-25 10:56:00,221,Monday,10
Miguel,So I Lie,237.4,2022-04-25 18:00:00,2022-04-25 11:00:00,221,Monday,11
Bari,JOI,121.773,2022-04-25 18:02:00,2022-04-25 11:02:00,221,Monday,11
Dr. Mad,Amari's Call,212.793,2022-04-25 18:05:00,2022-04-25 11:05:00,221,Monday,11
blu.collective,Rising Above,240.99,2022-04-25 18:09:00,2022-04-25 11:09:00,221,Monday,11
Jeshi,COMING DOWN,199.453,2022-04-25 18:12:00,2022-04-25 11:12:00,221,Monday,11
lordkez,Rain,264.0,2022-04-25 18:17:00,2022-04-25 11:17:00,221,Monday,11
Moise,Tennessee,167.133,2022-04-25 18:19:00,2022-04-25 11:19:00,221,Monday,11
UMI,Open Up Reimagined,220.12,2022-04-25 18:23:00,2022-04-25 11:23:00,221,Monday,11
hrlum,innerg,125.003,2022-04-25 18:25:00,2022-04-25 11:25:00,221,Monday,11
COULOU,vodka & lime,265.221,2022-04-25 18:29:00,2022-04-25 11:29:00,221,Monday,11
Ethan Gruska,Blood in Rain (feat. Moses Sumney),167.353,2022-04-25 18:32:00,2022-04-25 11:32:00,221,Monday,11
Ayah The Light,Good Vibes,201.534,2022-04-25 18:35:00,2022-04-25 11:35:00,221,Monday,11
T3,I Love You,166.03,2022-04-25 18:38:00,2022-04-25 11:38:00,221,Monday,11
Submerse,Flashback,153.75,2022-04-25 18:40:00,2022-04-25 11:40:00,221,Monday,11
Bickle,Talk Words,213.025,2022-04-25 18:44:00,2022-04-25 11:44:00,221,Monday,11
Andrew Ashong,Eye Mo K,262.618,2022-04-25 18:48:00,2022-04-25 11:48:00,221,Monday,11
LAYA,Sailor Moon,207.493,2022-04-25 18:51:00,2022-04-25 11:51:00,221,Monday,11
Jonti,Scrood (feat. Steve Lacy),194.403,2022-04-25 18:55:00,2022-04-25 11:55:00,221,Monday,11
Whitney,Rain,228.694,2022-04-25 19:00:00,2022-04-25 12:00:00,221,Monday,12
DijahSB,New Harrison,21.041,2022-04-25 19:16:00,2022-04-25 12:16:00,221,Monday,12
DijahSB,New Harrison,230.51,2022-04-25 19:20:00,2022-04-25 12:20:00,221,Monday,12
Mindchatter,It's Been You,193.956,2022-04-25 19:23:00,2022-04-25 12:23:00,221,Monday,12
Glenn Astro,Homespun,229.819,2022-04-25 19:27:00,2022-04-25 12:27:00,221,Monday,12
OTG,PRAGMATIC,174.242,2022-04-25 19:30:00,2022-04-25 12:30:00,221,Monday,12
Hello Yello,Feel That Again,122.528,2022-04-25 19:32:00,2022-04-25 12:32:00,221,Monday,12
Lucky Daye,Buying Time,12.213,2022-04-25 21:03:00,2022-04-25 14:03:00,221,Monday,14
Chiiild,Awake,73.084,2022-04-25 21:03:00,2022-04-25 14:03:00,221,Monday,14
Bickle,Talk Words,6.989,2022-04-25 21:03:00,2022-04-25 14:03:00,221,Monday,14
LAYA,Sailor Moon,6.617,2022-04-25 21:03:00,2022-04-25 14:03:00,221,Monday,14
lordkez,Rain,264.0,2022-04-25 21:07:00,2022-04-25 14:07:00,221,Monday,14
Lucky Daye,Buying Time,7.25,2022-04-25 21:08:00,2022-04-25 14:08:00,221,Monday,14
Jenevieve,Baby Powder,21.757,2022-04-25 21:08:00,2022-04-25 14:08:00,221,Monday,14
Dr. Mad,Amari's Call,71.215,2022-04-25 21:09:00,2022-04-25 14:09:00,221,Monday,14
Supershy,Something on My Mind,3.808,2022-04-25 21:09:00,2022-04-25 14:09:00,221,Monday,14
Jenevieve,Baby Powder,7.186,2022-04-25 21:13:00,2022-04-25 14:13:00,221,Monday,14
rum.gold,Waiting For (feat. Jamila Woods),4.806,2022-04-25 21:13:00,2022-04-25 14:13:00,221,Monday,14
Supershy,Happy Music,232.625,2022-04-25 21:13:00,2022-04-25 14:13:00,221,Monday,14
Kota the Friend,Good Friday,59.931,2022-04-25 22:51:00,2022-04-25 15:51:00,221,Monday,15
Still Woozy,Wolfcat,174.221,2022-04-26 02:28:00,2022-04-25 19:28:00,221,Monday,19
Still Woozy,Window,139.293,2022-04-26 02:30:00,2022-04-25 19:30:00,221,Monday,19
Still Woozy,Lucy,142.5,2022-04-26 02:33:00,2022-04-25 19:33:00,221,Monday,19
Still Woozy,That's Life,147.653,2022-04-26 02:35:00,2022-04-25 19:35:00,221,Monday,19
Still Woozy,Maybe She,169.09,2022-04-26 02:38:00,2022-04-25 19:38:00,221,Monday,19
Still Woozy,Habit,153.871,2022-04-26 02:40:00,2022-04-25 19:40:00,221,Monday,19
Still Woozy,Lava,157.303,2022-04-26 02:43:00,2022-04-25 19:43:00,221,Monday,19
Still Woozy,Ipanema,127.044,2022-04-26 02:45:00,2022-04-25 19:45:00,221,Monday,19
Still Woozy,Get Down,171.653,2022-04-26 02:48:00,2022-04-25 19:48:00,221,Monday,19
Still Woozy,Rocky,166.0,2022-04-26 02:50:00,2022-04-25 19:50:00,221,Monday,19
Still Woozy,BS,133.986,2022-04-26 02:52:00,2022-04-25 19:52:00,221,Monday,19
Still Woozy,Cooks,99.941,2022-04-26 02:54:00,2022-04-25 19:54:00,221,Monday,19
OTG,PRAGMATIC,174.242,2022-04-26 21:23:00,2022-04-26 14:23:00,222,Tuesday,14
Mindchatter,It's Been You,193.956,2022-04-26 21:26:00,2022-04-26 14:26:00,222,Tuesday,14
Whitney,Rain,228.694,2022-04-26 21:30:00,2022-04-26 14:30:00,222,Tuesday,14
LAYA,Sailor Moon,207.493,2022-04-26 21:35:00,2022-04-26 14:35:00,222,Tuesday,14
Bickle,Talk Words,157.438,2022-04-26 21:38:00,2022-04-26 14:38:00,222,Tuesday,14
Ethan Gruska,Blood in Rain (feat. Moses Sumney),167.353,2022-04-26 21:40:00,2022-04-26 14:40:00,222,Tuesday,14
COULOU,vodka & lime,265.221,2022-04-26 21:45:00,2022-04-26 14:45:00,222,Tuesday,14
hrlum,innerg,125.003,2022-04-26 21:47:00,2022-04-26 14:47:00,222,Tuesday,14
UMI,Open Up Reimagined,220.12,2022-04-26 21:50:00,2022-04-26 14:50:00,222,Tuesday,14
Moise,Tennessee,167.133,2022-04-26 21:53:00,2022-04-26 14:53:00,222,Tuesday,14
lordkez,Rain,264.0,2022-04-26 21:57:00,2022-04-26 14:57:00,222,Tuesday,14
Dr. Mad,Amari's Call,212.793,2022-04-26 22:01:00,2022-04-26 15:01:00,222,Tuesday,15
Thundercat,"Satellite Space Age Edition (feat. Louis Cole & Genevieve Artadi) [from Insecure: Music From The HBO Original Series, Season 5]",272.898,2022-04-26 22:05:00,2022-04-26 15:05:00,222,Tuesday,15
Pale Jay,Shameful Game,185.0,2022-04-26 22:08:00,2022-04-26 15:08:00,222,Tuesday,15
Tems,Found (feat. Brent Faiyaz),209.454,2022-04-26 22:12:00,2022-04-26 15:12:00,222,Tuesday,15
Kymara,Home,261.267,2022-04-26 22:16:00,2022-04-26 15:16:00,222,Tuesday,15
Stro Elliot,Virginia Wolf,248.081,2022-04-26 22:20:00,2022-04-26 15:20:00,222,Tuesday,15
Stro Elliot,Marvin's Mood,439.651,2022-04-26 22:27:00,2022-04-26 15:27:00,222,Tuesday,15
Hiatus Kaiyote,Blood And Marrow - Stro Elliot Remix,218.979,2022-04-26 22:31:00,2022-04-26 15:31:00,222,Tuesday,15
Kaelin Ellis,CATS GROOVE,91.733,2022-04-26 22:32:00,2022-04-26 15:32:00,222,Tuesday,15
Col3trane,Logan Paul,172.546,2022-04-26 22:35:00,2022-04-26 15:35:00,222,Tuesday,15
Ibeyi,Lavender & Red Roses,174.555,2022-04-26 22:38:00,2022-04-26 15:38:00,222,Tuesday,15
Dreamville,Coming Down (with Ari Lennox),156.943,2022-04-26 22:41:00,2022-04-26 15:41:00,222,Tuesday,15
Leven Kali,LET IT RAIN,221.423,2022-04-26 22:44:00,2022-04-26 15:44:00,222,Tuesday,15
Kenyon Dixon,"Get High, Get By",273.011,2022-04-26 22:49:00,2022-04-26 15:49:00,222,Tuesday,15
Supershy,Something on My Mind,347.282,2022-04-26 22:54:00,2022-04-26 15:54:00,222,Tuesday,15
Mack Keane,Thought of You (feat. Joyce Wrice),217.079,2022-04-26 22:58:00,2022-04-26 15:58:00,222,Tuesday,15
Tru,S I T U A T I O N S,21.012,2022-04-26 22:58:00,2022-04-26 15:58:00,222,Tuesday,15
Frank Ocean,Sierra Leone,34.1,2022-04-27 08:35:00,2022-04-27 01:35:00,223,Wednesday,1
Darius,MATERIAL GIRL,200.54,2022-04-28 20:25:00,2022-04-28 13:25:00,224,Thursday,13
Foolie $urfin,TROPICS,133.5,2022-04-28 20:27:00,2022-04-28 13:27:00,224,Thursday,13
Anomalie,Memory Leaves,196.845,2022-04-28 20:30:00,2022-04-28 13:30:00,224,Thursday,13
BLK ODYSSY,GHOST RIDE,150.889,2022-04-28 20:33:00,2022-04-28 13:33:00,224,Thursday,13
Planet Giza,Out of Touch,220.0,2022-04-28 20:36:00,2022-04-28 13:36:00,224,Thursday,13
Noah Slee,GOLDEN,186.462,2022-04-28 20:39:00,2022-04-28 13:39:00,224,Thursday,13
IG,No Rules,106.449,2022-04-28 20:41:00,2022-04-28 13:41:00,224,Thursday,13
LEISURE,Be With You,214.346,2022-04-28 20:44:00,2022-04-28 13:44:00,224,Thursday,13
Lo Village,Out The Window,232.6,2022-04-28 20:48:00,2022-04-28 13:48:00,224,Thursday,13
Darius,Night Birds,179.706,2022-04-28 20:51:00,2022-04-28 13:51:00,224,Thursday,13
MATVEÏ,OVERDOSE,153.0,2022-04-28 20:54:00,2022-04-28 13:54:00,224,Thursday,13
GODBY,ysbcmn,199.106,2022-04-28 20:57:00,2022-04-28 13:57:00,224,Thursday,13
Reuben James,What U Need,215.533,2022-04-28 21:00:00,2022-04-28 14:00:00,224,Thursday,14
LEISURE,Take You Higher,228.853,2022-04-28 21:04:00,2022-04-28 14:04:00,224,Thursday,14
Beau Diako,Nylon,218.875,2022-04-28 21:07:00,2022-04-28 14:07:00,224,Thursday,14
Terrace Martin,Beige,197.173,2022-04-28 21:11:00,2022-04-28 14:11:00,224,Thursday,14
Darius,APOLOGY,379.213,2022-04-28 21:23:00,2022-04-28 14:23:00,224,Thursday,14
Zilo,Company,248.0,2022-04-28 21:27:00,2022-04-28 14:27:00,224,Thursday,14
aloe.401,Lavender,190.613,2022-04-28 21:30:00,2022-04-28 14:30:00,224,Thursday,14
jackLNDN,Far Away,59.523,2022-04-28 21:31:00,2022-04-28 14:31:00,224,Thursday,14
aloe.401,Lavender,190.613,2022-04-28 21:34:00,2022-04-28 14:34:00,224,Thursday,14
jackLNDN,Far Away,178.0,2022-04-28 21:37:00,2022-04-28 14:37:00,224,Thursday,14
MATVEÏ,REGRESO - warner case Remix,195.245,2022-04-28 21:40:00,2022-04-28 14:40:00,224,Thursday,14
Planet Giza,Start Over,130.37,2022-04-28 21:42:00,2022-04-28 14:42:00,224,Thursday,14
¿Téo?,Thru My Hair,100.5,2022-04-28 21:44:00,2022-04-28 14:44:00,224,Thursday,14
Darius,Echo,234.293,2022-04-28 21:47:00,2022-04-28 14:47:00,224,Thursday,14
Tamae,DRIVE THRU,26.043,2022-04-28 21:48:00,2022-04-28 14:48:00,224,Thursday,14
Elaquent,Fairy Tales,134.016,2022-04-28 21:50:00,2022-04-28 14:50:00,224,Thursday,14
BLK ODYSSY,DRINKING GOOD (feat. Eimaral Sol),287.373,2022-04-28 21:55:00,2022-04-28 14:55:00,224,Thursday,14
Naji,favorites,217.814,2022-04-28 21:58:00,2022-04-28 14:58:00,224,Thursday,14
Free Party,Middle School,148.498,2022-04-28 22:00:00,2022-04-28 15:00:00,224,Thursday,15
Darius,EASE YOUR MIND,237.368,2022-04-28 22:04:00,2022-04-28 15:04:00,224,Thursday,15
TALES_FOR_NIGHTCLUBS,NOSTALGIA* - slow,162.0,2022-04-28 22:07:00,2022-04-28 15:07:00,224,Thursday,15
N.O11,enigma,195.526,2022-04-28 22:10:00,2022-04-28 15:10:00,224,Thursday,15
Stevedreez,STAY UP,229.765,2022-04-28 22:14:00,2022-04-28 15:14:00,224,Thursday,15
Haile Supreme,Elsewhere,231.28,2022-04-28 22:18:00,2022-04-28 15:18:00,224,Thursday,15
¿Téo?,¿Do U Wanna Leave?,161.853,2022-04-28 22:20:00,2022-04-28 15:20:00,224,Thursday,15
Darius,FEELS RIGHT,269.653,2022-04-28 22:25:00,2022-04-28 15:25:00,224,Thursday,15
DijahSB,Green Line,206.0,2022-04-28 22:28:00,2022-04-28 15:28:00,224,Thursday,15
Kemba,Legal Sins,210.125,2022-04-28 22:31:00,2022-04-28 15:31:00,224,Thursday,15
Darius,Helios - Pomo Remix,230.769,2022-04-28 22:35:00,2022-04-28 15:35:00,224,Thursday,15
Relaye,Waterslide,200.924,2022-04-28 22:38:00,2022-04-28 15:38:00,224,Thursday,15
Lo Village,Terry Crews,193.732,2022-04-28 22:41:00,2022-04-28 15:41:00,224,Thursday,15
MATVEÏ,HIGHS&LOWS,157.156,2022-04-28 22:44:00,2022-04-28 15:44:00,224,Thursday,15
Kill Dusty,Don't Wait Too Long,118.384,2022-04-28 22:46:00,2022-04-28 15:46:00,224,Thursday,15
Darius,CHERIE,272.564,2022-04-28 22:50:00,2022-04-28 15:50:00,224,Thursday,15
DijahSB,Frontin' Like Pharrell,174.201,2022-04-28 22:53:00,2022-04-28 15:53:00,224,Thursday,15
Harrison,Outta This World,165.544,2022-04-28 22:56:00,2022-04-28 15:56:00,224,Thursday,15
¿Téo?,Assim,138.946,2022-04-28 22:58:00,2022-04-28 15:58:00,224,Thursday,15
Jasepy,Little Bit,126.993,2022-04-28 23:00:00,2022-04-28 16:00:00,224,Thursday,16
Justin Bieber,Honest (feat. Don Toliver),193.322,2022-04-29 06:31:00,2022-04-28 23:31:00,224,Thursday,23
Future,WAIT FOR U (feat. Drake & Tems),99.941,2022-04-29 06:32:00,2022-04-28 23:32:00,224,Thursday,23
FKJ,Way Out,23.36,2022-04-29 22:28:00,2022-04-29 15:28:00,225,Friday,15
